brinkey	unikey	keyword match	university	brinkeyPop	unikeyPop
['kunstbeleid']	['nederland', 'kunstbeleid']	False	rug	1	43
['argumenteren']	[]	False	rug	1	3235
['verkeerskunde']	[]	False	tud	1	3235
['taalwetenschap']	[]	False	rug	1	3235
['coeliakie']	['gastro-enterologie', 'coeliakie']	False	uu	1	6
['elektromagnetisme']	['elektromagnetisme']	True	tud	1	1
['kleur- en smaakstoffen']	['perceptie']	False	wur	1	1
['syndroom van prader-willi']	['kinderen', 'endocrinologie']	False	eur	1	26
['aluminium']	[]	False	tud	1	3235
['dierengenetica']	['varkens']	False	wur	1	12
['geluidshinder ; verkeer']	['infrastructuur']	False	tud	1	2
['psychodiagnostiek']	['psychodiagnostiek', 'methodologie']	False	rug	1	3
['medische statistiek']	[]	False	eur	1	3235
['gesprekstechniek']	[]	False	rug	1	3235
['biodiversiteit']	[]	False	rug	1	3235
['bedrijfsinnovatie']	[]	False	tud	1	3235
['lichttherapie']	[]	False	eur	1	3235
['groepsdynamica']	[]	False	ul	1	3235
['kankeronderzoek']	['nederland', 'kanker']	False	eur	1	50
['kristallografie']	[]	False	rug	1	3235
["compileerprogramma's"]	[]	False	tud	1	3235
['cement']	[]	False	tud	1	3235
['weidevogels']	['dna']	False	ul	1	6
['sociale geneeskunde']	['nederland', 'eindhoven']	False	eur	1	43
['plastics']	[]	False	tud	1	3235
['netwerkplanning']	[]	False	rug	1	3235
['medische psychologie']	[]	False	eur	1	3235
['algoritmen']	[]	False	rug	1	3235
['onkruidbestrijding']	['fotosynthese', 'onkruidbestrijding']	False	wur	1	6
['immuuntherapie']	['immunologie']	False	eur	1	10
['landbouwproducten']	[]	False	rug	1	3235
['beleggen']	[]	False	rug	1	3235
['landbouwkundig onderzoek']	['landbouwkundig onderzoek', 'geschiedenis', 'tarwe', 'nederland', 'plantenveredeling']	False	wur	1	81
['veteranenziekte']	[]	False	rug	1	3235
['geneesmiddelen']	[]	False	rug	1	3235
['motoriek']	[]	False	rug	1	3235
['magnetisme']	[]	False	tud	1	3235
['bomen']	['voortplanting', 'burkina faso', 'west-afrika']	False	wur	1	20
['ontwikkelingspsychologie']	[]	False	rug	1	3235
['traumatologie']	['septikemie', 'traumatologie']	False	rug	1	2
['moleculen']	['elektrochemie']	False	wur	1	3
['zetmeel']	['organische chemie', 'zetmeel']	False	wur	1	13
['afasie']	['afasie', 'ziekte van alzheimer', 'zwakzinnigheid']	False	eur	1	4
['verloskunde']	['nederland', 'verloskunde']	False	ul	1	48
['vaste stoffen ; mechanica']	[]	False	rug	1	3235
['sterrenkijkers']	[]	False	rug	1	3235
['stadsgeografie']	[]	False	rug	1	3235
['kaakchirurgie']	[]	False	rug	1	3235
['numismatiek']	['economische geschiedenis', 'geschiedenis']	False	ul	1	6
['dierenrecht']	[]	False	uu	1	3235
['marktonderzoek']	[]	False	rug	1	3235
['wiskundige logica']	[]	False	uu	1	3235
['nederlandse taalkunde']	[]	False	rug	1	3235
['pathologische anatomie']	['chromosomen']	False	rug	1	2
['jeugdstrafrecht']	[]	False	ul	1	3235
['beslag- en executierecht']	['burgerlijk recht']	False	eur	1	1
['ziektekosten']	[]	False	rug	1	3235
['paleo-ecologie']	[]	False	uu	1	3235
['elektronica']	[]	False	tud	1	3235
['reukstoffen']	['organische chemie']	False	wur	1	8
['psychopathologie']	[]	False	rug	1	3235
['bloeddruk']	['cardiologie', 'bloeddruk']	False	eur	1	13
['gedrag']	[]	False	rug	1	3235
['telecommunicatietechniek']	[]	False	tud	1	3235
['prijsontwikkeling']	['macro-economie']	False	rug	1	2
['ondernemingsbestuur']	[]	False	rug	1	3235
['bouweconomie']	[]	False	tud	1	3235
['aandachtstekortstoornis (met hyperactiviteit)']	[]	False	rug	1	3235
['verpleegtehuizen']	['filosofie']	False	uu	1	1
['microsysteemtechnologie']	[]	False	tud	1	3235
['bekken (anatomie)']	['gastro-enterologie']	False	eur	1	10
['hersenfysiologie']	[]	False	rug	1	3235
['politieke partijen ; nederland']	['nederland']	False	ul	1	12
['autoimmuunziekten']	[]	False	rug	1	3235
['hersenaandoeningen']	['psychofysiologie']	False	rug	1	1
['gieterijtechniek']	[]	False	tud	1	3235
['projectmanagement']	[]	False	tud	1	3235
['latijnse taalkunde']	[]	False	rug	1	3235
['signaalverwerking']	[]	False	tud	1	3235
['orthopedagogiek']	['orthopedagogiek']	True	rug	1	1
['islam']	[]	False	ul	1	3235
['landbouwcoöperaties']	[]	False	eur	1	3235
['gemeentebestuur']	['nederland']	False	rug	1	12
['wavelet theorie']	[]	False	rug	1	3235
['koolhydraten']	[]	False	rug	1	3235
['aardbevingen']	[]	False	uu	1	3235
['computergeheugens']	[]	False	tud	1	3235
['kerkrecht']	['geschiedenis']	False	uu	1	1
['bloedsomloop']	[]	False	rug	1	3235
['vogelziekten']	['ecologie', 'migratie']	False	uu	1	6
['mystiek ; religie']	[]	False	rug	1	3235
['elektro-akoestiek']	[]	False	tud	1	3235
['schildklier(ziekten)']	[]	False	rug	1	3235
['oceanografie']	[]	False	uu	1	3235
['breuken (geneeskunde)']	['orthopedie']	False	eur	1	4
['ontslagrecht']	[]	False	ul	1	3235
['streptokokken']	[]	False	rug	1	3235
['grafentheorie']	[]	False	rug	1	3235
['energiebronnen']	[]	False	tud	1	3235
['trekvogels']	[]	False	rug	1	3235
['mededingingsrecht']	[]	False	uu	1	3235
['grondonderzoek']	[]	False	wur	1	3235
['leerprocessen']	[]	False	rug	1	3235
['klimaatregeling']	[]	False	tud	1	3235
['industriële innovatie']	[]	False	tud	1	3235
['menstruatie(stoornissen)']	[]	False	rug	1	3235
['naamkunde']	[]	False	rug	1	3235
['vruchtbaarheid']	['gynaecologie', 'vruchtbaarheid', 'verloskunde']	False	eur	1	12
['milieutoxicologie']	['ionen']	False	wur	1	2
['ondernemerschap']	[]	False	rug	1	3235
['evolutieleer']	['dierengenetica', 'erfelijkheid']	False	rug	1	3
['vectoranalyse']	[]	False	uu	1	3235
['stamceltransplantatie']	[]	False	ul	1	3235
['filosofische antropologie']	[]	False	rug	1	3235
['stedenbouw']	[]	False	tud	1	3235
['consumentengedrag']	[]	False	rug	1	3235
['oncologische chirurgie']	[]	False	rug	1	3235
['massaspectrometrie']	[]	False	uu	1	3235
['romeinse rijk']	[]	False	rug	1	3235
['protestantse kerken']	['kerkgeschiedenis']	False	ul	1	1
['bestuurswetenschap', 'management']	[]	False	eur	21	3235
['innovatie', 'organisatieontwikkeling']	[]	False	rug	8	3235
['elementaire-deeltjesfysica', 'vaste-stoffysica']	[]	False	tud	17	3235
['logistiek', 'grootwinkelbedrijf']	[]	False	eur	13	3235
['stofwisselingsziekten', 'lever(ziekten)']	[]	False	rug	26	3235
['rundvee', 'veeziekten']	['rundvee', 'epidemiologie']	False	wur	15	29
['elektriciteitsvoorziening', 'schakeltechniek']	[]	False	tud	7	3235
['milieutoxicologie', 'metalen']	['radiochemie']	False	tud	18	1
['voedingsmiddelenindustrie', 'china']	['logistiek', 'china', 'bedrijven', 'kwaliteitsmanagement', 'informatietechnologie', 'informatiemanagement']	False	wur	11	15
['gedrag', 'bedrijfsmilieuzorg']	[]	False	rug	4	3235
['peru', 'irrigatie']	['peru', 'irrigatie']	True	wur	12	15
['internationaal recht', 'grondwet']	['grondwet']	False	eur	5	1
['malaria', 'vaccinatie']	[]	False	ul	18	3235
['taalonderwijs', 'engelse taalkunde']	[]	False	rug	7	3235
['elektrochemie', 'micro-elektronica']	[]	False	tud	18	3235
['computertoepassingen', 'verkeersvraagstuk']	[]	False	tud	17	3235
['statistische mechanica', 'chaostheorie']	['statistische mechanica']	False	uu	7	2
['hart- en vaatziekten', 'preventieve gezondheidszorg']	['cardiologie']	False	eur	74	32
['verstedelijking', 'verkeersveiligheid']	[]	False	tud	12	3235
['stofwisseling', 'celbiologie']	[]	False	ul	88	3235
['biometrie', 'biofysica']	[]	False	rug	6	3235
['voedingsleer', 'spierziekten']	[]	False	uu	10	3235
['kankerbehandeling', 'kanker']	[]	False	eur	72	3235
['lesgeven', 'engelse taalkunde']	[]	False	tud	8	3235
['kindergeneeskunde', 'endocrinologie']	['kindergeneeskunde', 'lichttherapie']	False	rug	43	8
['multinationale ondernemingen', 'bedrijfsvestiging']	['nederland', 'cultuursociologie', 'japan', 'thailand']	False	wur	13	46
['ethiopië', 'waterbeheer']	[]	False	wur	25	3235
['klimatologie', 'oceanografie']	[]	False	uu	16	3235
['plastische chirurgie', 'spierstelsel']	['algoritmen', 'incontinentie']	False	uu	7	2
['proteïnen', 'voedingsmiddelentechnologie']	[]	False	uu	98	3235
['urologie', 'bloeddruk']	['urologie']	False	rug	27	7
['coatings', 'materialenkennis']	[]	False	tud	32	3235
['kwantummechanica', 'elektronen']	[]	False	tud	31	3235
['colloïdchemie', 'kunststoffen']	['thermodynamica', 'polymeren']	False	wur	11	10
['kippen', 'ethologie']	['kippen', 'ethologie']	True	rug	10	7
['psychiatrische behandelingsmethoden', 'seksualiteit']	[]	False	rug	5	3235
['kankerbehandeling', 'keel-, neus- en oorziekten']	['genexpressie', 'tumoren']	False	rug	55	11
['waterbeheer', 'tanzania']	[]	False	rug	11	3235
['preventieve gezondheidszorg', 'neonatologie']	[]	False	ul	35	3235
['russische federatie', 'landbouweconomie']	['subsidies']	False	wur	28	1
['katalyse', 'enzymen']	[]	False	rug	63	3235
['patroonherkenning', 'driedimensionale afbeeldingen']	[]	False	rug	23	3235
['celbiologie', 'ziekte van parkinson']	[]	False	rug	20	3235
['bestuursrecht', 'milieurecht']	[]	False	ul	5	3235
['rooms-katholieke kerk', 'kerk en maatschappij']	[]	False	rug	3	3235
['plantenecologie', 'duinen']	['planten', 'plantengeografie']	False	rug	16	11
['lesgeven', 'studenten']	[]	False	ul	3	3235
['vetten', 'stofwisseling']	[]	False	rug	42	3235
['spraakstoornissen', 'biomaterialen']	[]	False	rug	20	3235
['wonden', 'bloedsomloop']	[]	False	rug	5	3235
['differentiaalvergelijkingen', 'wachttijdtheorie']	[]	False	tud	20	3235
['vermogensrecht', 'huwelijksrecht']	['huwelijk', 'echtscheiding']	False	ul	4	2
['rekenkunde', 'meetkunde']	[]	False	rug	6	3235
['industrie', 'productieplanning']	[]	False	rug	12	3235
['aardappelen', 'plantenfysiologie']	['aardappelen', 'plantenfysiologie', 'methodologie', 'genexpressie']	False	wur	14	38
['biochemie', 'aminozuren']	[]	False	tud	50	3235
['antropogenetica', 'darmkanker']	['darmkanker', 'vlees']	False	wur	17	7
['proteïnen', 'membranen']	[]	False	rug	97	3235
['bankwezen', 'organisatieontwikkeling']	['organisatieontwikkeling', 'bankwezen']	False	rug	7	3
['proteïnen', 'ziekte van parkinson']	[]	False	rug	91	3235
['nanotechnologie', 'stromingsleer']	[]	False	tud	49	3235
['materialenkennis', 'beton']	['microscopie']	False	tud	12	5
['ombudsman', 'politie']	['ombudsman', 'politie']	True	ul	2	2
['lymfocyten', 'astma']	['astma']	False	rug	24	9
['nieuwe filosofie (17e-19e eeuw)', 'levensbeschrijvingen']	[]	False	eur	5	3235
['chirurgie', 'gynaecologie']	['gynaecologie']	False	uu	35	1
['gebruikersinterfaces', 'systeemontwikkeling (informatica)']	[]	False	tud	7	3235
['neurobiologie', 'celbiologie']	[]	False	eur	88	3235
['astronomie', 'infraroodtechniek']	[]	False	rug	9	3235
['thermodynamica', 'grensvlakchemie']	[]	False	uu	29	3235
['immunologie', 'virussen']	[]	False	rug	68	3235
['immunologie', 'spierziekten']	['elektromyografie']	False	ul	66	1
['genen', 'schizofrenie']	[]	False	rug	58	3235
['radar', 'antennes']	[]	False	tud	8	3235
['syntaxis', 'taalverwerving']	[]	False	rug	8	3235
['golftheorie (natuurkunde)', 'vloeistoffen ; mechanica']	[]	False	uu	20	3235
['bloedsomloop', 'echocardiografie']	['cardiologie']	False	eur	10	32
['diabetes', 'hormonen']	['cardiologie']	False	rug	39	32
['proteïnen', 'celbiologie']	[]	False	eur	167	3235
['gezondheidszorg', 'gedrag']	['gedrag']	False	eur	20	3
['voorraadbeheer', 'logistiek']	[]	False	eur	13	3235
['overheidsbeleid', 'besluitvorming']	[]	False	tud	15	3235
['urologie', 'spina bifida']	[]	False	uu	17	3235
['hartchirurgie', 'hartritme(stoornissen)']	[]	False	eur	17	3235
['organisatiesociologie', 'sociale media']	['sociale relaties', 'organisatiesociologie']	False	rug	6	6
['communicatie', 'bedrijfsethiek']	[]	False	uu	3	3235
['verbrandingsturbines', 'vloeistoffen ; mechanica']	[]	False	tud	8	3235
['ziektekosten', 'patiënten']	[]	False	rug	8	3235
['marihuana', 'neurobiologie']	[]	False	uu	10	3235
['wormen', 'celbiologie']	[]	False	uu	87	3235
['geneesmiddelen', 'tuberculose']	[]	False	rug	34	3235
['katalyse', 'biobrandstoffen']	[]	False	rug	48	3235
['plantengenetica', 'gentechnologie']	['plantenveredeling']	False	wur	14	8
['autotechniek', 'intelligente transportsystemen']	[]	False	tud	5	3235
['lichttherapie', 'oncologische chirurgie']	[]	False	rug	9	3235
['verbintenissenrecht', 'computersystemen']	[]	False	ul	12	3235
['sociaal-wetenschappelijk onderzoek', 'mathematische statistiek']	['statistiek', 'methodologie', 'sociaal-wetenschappelijk onderzoek']	False	rug	12	11
['godsdienstfilosofie', 'postmodernisme']	['godsdienstfilosofie', 'postmodernisme', 'theologie']	False	rug	3	3
['biochemie', 'proteïnen']	[]	False	rug	64	3235
['bloembiologie', 'voortplanting']	[]	False	uu	14	3235
['schimmels', 'granen']	['genexpressie', 'tarwe']	False	wur	21	9
['antibiotica', 'longziekten']	[]	False	rug	35	3235
['infectieziekten', 'magnetische resonantie']	['antibiotica', 'hiv']	False	uu	31	6
['insecten', 'klimaatveranderingen']	['klimaatveranderingen']	False	rug	11	3
['genen', 'celbiologie']	['massaspectrometrie']	False	eur	139	3
['plattelandseconomie', 'china ; economie']	['migratie', 'china', 'dorpen']	False	wur	11	6
['voedingsmiddelentechnologie', 'deegwaren']	[]	False	wur	7	3235
['kankerbehandeling', 'plaveiselcelcarcinoom']	[]	False	rug	51	3235
['gastro-enterologie', 'bacteriën']	['bacteriologie', 'dna', 'spijsvertering', 'rna', 'moleculaire biologie']	False	wur	77	9
['hart- en vaatziekten', 'hormonen']	[]	False	rug	85	3235
['gehandicapten ; onderwijs', 'onderwijsbeleid']	['nederland', 'speciaal onderwijs', 'gehandicapte kinderen']	False	rug	4	44
['bioritmen', 'wespen']	[]	False	rug	6	3235
['proteïnen', 'ziekte van alzheimer']	[]	False	rug	83	3235
['biochemie', 'enzymen']	['biochemie']	False	wur	63	4
['tumoren', 'magnetische resonantie']	[]	False	eur	32	3235
['vaste-stoffysica', 'grensvlakchemie']	[]	False	rug	16	3235
['seismologie', 'meettechniek']	[]	False	tud	14	3235
['indonesië ; economie', 'investeringen']	[]	False	rug	6	3235
['magnetisme', 'ferromagnetische materialen']	[]	False	rug	12	3235
['productontwikkeling', 'techniek ; geschiedenis']	[]	False	tud	13	3235
['afasie', 'neurologie']	[]	False	rug	31	3235
['kankerbehandeling', 'borstkanker']	[]	False	rug	60	3235
['informatievoorziening', 'openbaar vervoer']	[]	False	tud	6	3235
['economische politiek', 'waterhuishouding']	[]	False	eur	12	3235
['golftheorie (natuurkunde)', 'seismologie']	[]	False	tud	16	3235
['revalidatie', 'biomaterialen']	[]	False	rug	23	3235
['spelling', 'creooltalen']	[]	False	rug	2	3235
['multiple sclerose', 'dierproeven']	[]	False	rug	9	3235
['immunologie', 'bloedtransfusie']	['bloedtransfusie']	False	ul	58	1
['groningen (stad)', 'onderwijsbeleid']	['groningen (stad)', 'onderwijsbeleid']	True	rug	5	3
['opvoeding', 'gedragsstoornissen']	[]	False	rug	20	3235
['informatiesystemen', 'bouwnijverheid']	[]	False	tud	18	3235
['stress', 'sekseverschillen']	[]	False	rug	26	3235
['moleculaire biologie', 'zetmeel']	[]	False	uu	31	3235
['vloeistoffen ; mechanica', 'polymeren']	[]	False	tud	41	3235
['snijbloemen', 'plantenveredeling']	['plantenveredeling']	False	wur	21	8
['politie', 'privacy']	['privacy']	False	ul	6	1
['genen', 'veeteelt']	[]	False	wur	54	3235
['longziekten', 'neonatologie']	['neonatologie']	False	eur	28	2
['cad/cam', 'stedenbouw']	[]	False	tud	4	3235
['psychodiagnostiek', 'eerstelijnsgezondheidszorg']	[]	False	rug	8	3235
['schimmels', 'erfelijkheidsleer']	['schimmels']	False	wur	45	3
['geboortenregeling', 'vrouwen ; gezondheidszorg']	[]	False	rug	4	3235
['atomen', 'gassen ; mechanica']	[]	False	uu	9	3235
['snijbloemen', 'bloementeelt']	['snijbloemen', 'glastuinbouw']	False	wur	9	3
['vloeistoffen', 'chemische technologie']	[]	False	tud	9	3235
['offshore technologie', 'pijpleidingen']	[]	False	tud	5	3235
['intern transport', 'tribologie']	[]	False	tud	7	3235
['consumentenrecht', 'europees recht']	[]	False	rug	6	3235
['dierfysiologie', 'hersenfysiologie']	['dierfysiologie']	False	rug	14	3
['regeltechniek', 'lineaire programmering']	[]	False	tud	9	3235
['arbeidsmigratie', 'arbeidsrecht']	[]	False	rug	5	3235
['gassen ; natuurkunde', 'kernfysica']	[]	False	tud	4	3235
['pluimvee(houderij)', 'diergedrag']	['motivatie', 'overgewicht', 'diergedrag']	False	wur	8	8
['biomedische techniek', 'orthopedie']	['epidemiologie']	False	uu	22	10
['industriële innovatie', 'productontwikkeling']	[]	False	tud	11	3235
['inkomensbesteding', 'economische groei']	[]	False	rug	8	3235
['amazone (rivier)', 'anorganische chemie']	['atmosfeer']	False	wur	4	3
['neutronensterren', 'astrofysica']	['neutronensterren', 'astrofysica']	True	rug	12	5
['neurofysiologie', 'immunologie']	[]	False	rug	37	3235
['plantenfysiologie', 'groenteteelt']	['fysiologie']	False	rug	39	2
['biotechnologie', 'rioleringen']	[]	False	tud	33	3235
['meettechniek', 'luchtverontreiniging']	[]	False	rug	16	3235
['concurrentie', 'bankwezen']	['concurrentie', 'bankwezen']	True	rug	6	3
['vogels', 'voortplanting']	[]	False	rug	22	3235
['landbouworganisaties', 'kartels']	[]	False	rug	3	3235
['voortplanting', 'varkens']	['voortplanting', 'varkens']	True	wur	18	11
['geneesmiddelen', 'hepatitis']	['farmacologie']	False	eur	32	6
['geneesmiddelen', 'zwangerschap']	[]	False	rug	46	3235
['scheepsbouw', 'pijpleidingen']	[]	False	tud	7	3235
['syndroom van guillain-barré', 'vermoeidheid']	[]	False	eur	3	3235
['existentialisme', 'contemporaine filosofie (20e en 21e eeuw)']	[]	False	ul	2	3235
['plantengenetica', 'dna']	[]	False	rug	39	3235
['lichttherapie', 'bloedvatenstelsel']	['cardiologie', 'lichttherapie']	False	eur	19	14
['elektriciteitsvoorziening', 'signaalverwerking']	[]	False	tud	12	3235
['meettechniek', 'experimentele fysica']	[]	False	tud	7	3235
['electronic commerce', 'consumentengedrag']	[]	False	rug	17	3235
['tomografie', 'hart- en vaatziekten']	['cardiologie']	False	eur	23	32
['kwantummechanica', 'elektromagnetisme']	[]	False	uu	27	3235
['kindergeneeskunde', 'voeding']	[]	False	rug	39	3235
['chirurgie', 'hart- en vaatziekten']	['cardiologie', 'risicoanalyse']	False	eur	36	13
['zonnecellen', 'koolstofverbindingen']	[]	False	rug	14	3235
['leukemie', 'hematologie']	['stamcellen']	False	uu	20	1
['individualisering', 'politiek']	[]	False	eur	2	3235
['biotechnologie', 'stofwisseling']	[]	False	tud	72	3235
['virussen', 'dna']	[]	False	wur	40	3235
['vogels', 'morfologie (biologie)']	['dna']	False	ul	10	6
['ademhalingsstoornissen', 'astma']	[]	False	rug	28	3235
['wetenschappelijk onderwijs', 'onderwijsresearch']	['schrift', 'schrijfonderwijs']	False	uu	11	2
['hart- en vaatziekten', 'nier(ziekten)']	[]	False	rug	97	3235
['kalimantan', 'regenwouden']	['bosbeheer', 'bosbouw', 'ontbossing', 'kalimantan', 'bossen', 'ruimtelijke ordening']	False	wur	6	25
['proteïnen', 'kristallografie']	['kristallografie', 'membranen']	False	rug	86	7
['productontwikkeling', 'medische technologie']	[]	False	rug	19	3235
['groningen (stad)', 'recht ; geschiedenis']	['conflicten', 'groningen (stad)', 'drenthe']	False	rug	6	4
['gastro-enterologie', 'tumoren']	['gastro-enterologie']	False	eur	38	10
['hormonen', 'groei(stoornissen)']	[]	False	ul	21	3235
['verkeer', 'navigatie-instrumenten']	[]	False	tud	5	3235
['materialenkennis', 'waterkracht']	[]	False	tud	12	3235
['membranen', 'celbiologie']	[]	False	rug	87	3235
['biochemie', 'hart- en vaatziekten']	[]	False	eur	53	3235
['toegepaste chemie', 'reukstoffen']	['organische chemie']	False	wur	7	8
['kunststoffen', 'materialenkennis']	[]	False	tud	24	3235
['voedingsgewoonten', 'gezondheidsvoorlichting']	[]	False	eur	17	3235
['allergie', 'astma']	[]	False	rug	28	3235
['vruchtbaarheid', 'menstruatie(stoornissen)']	['hormonen']	False	uu	10	1
['microbiologie', 'bacteriën']	['oplosmiddelen']	False	wur	106	1
['hart- en vaatziekten', 'biomedische techniek']	['cardiologie']	False	eur	83	32
['diagnostiek', 'cardiologie']	[]	False	eur	34	3235
['interstellaire materie', 'spectroscopie']	[]	False	rug	11	3235
['diagnostiek', 'ziekte van parkinson']	[]	False	rug	32	3235
['oog(ziekten)', 'neuro-anatomie']	[]	False	rug	13	3235
['psychofysiologie', 'neurobiologie']	['hersenen', 'motivatie']	False	uu	14	6
['proteïnen', 'farmacologie']	[]	False	rug	102	3235
['plantenfysiologie', 'landbouwproducten']	['plantenfysiologie']	False	wur	45	2
['staatsrecht', 'bestuursrecht']	[]	False	uu	5	3235
['plantengenetica', 'plantenveredeling']	[]	False	wur	26	3235
['hormonen', 'celbiologie']	[]	False	uu	100	3235
['plantenfysiologie', 'moleculaire biologie']	[]	False	wur	71	3235
['golftheorie (natuurkunde)', 'geluidsleer']	[]	False	uu	16	3235
['fotochemie', 'computersimulatie']	['organische chemie', 'fotochemie', 'spectroscopie', 'computersimulatie']	False	wur	55	15
